"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"3CR5TJZ8","journalArticle","1997","Schütz-Tillmann, Cornelia","Das urnenfelderzeitliche Grabdepot von Münchsmünster, Lkr. Pfaffenhofen a. d. Ilm","Germania","","","","","","1997","2017-01-19 09:35:31","2017-01-19 09:35:31","","19-44","","","75","","","Das urnenfelderzeitliche Grabdepot von Münchsmünster, Lkr. Pfaffenhofen a. d. Ilm","","","","","","","","","","","","","","","","","","Bronze Age","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3D7BISC7","journalArticle","1980","Strohschneider, Margarete; Vahlkampf, Guido","Ein Dolchgriffbruchstück vom Typ Golovjatino-Leibnitz aus dem Much'schen Gräberfeld von Stillfried an der March, NÖ","Forschungen in Stillfried","","","","","","1980","2017-01-19 09:35:32","2017-01-19 09:35:32","","143-146","","","4","","","Ein Dolchgriffbruchstück vom Typ Golovjatino-Leibnitz aus dem Much'schen Gräberfeld von Stillfried an der March, NÖ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3D84UFV7","thesis","2004","Weihs, Andreas","Der urnenfelderzeitliche Depotfund von Peggau, Stmk","","","","","","","2004","2017-01-19 09:35:32","2017-01-19 09:35:32","","","170, 31 Bl.","","","","","Der urnenfelderzeitliche Depotfund von Peggau, Stmk","","","","","Universität Wien","Wien","","","Diplomarbeit","","","","","Andreas Weihs","","","","Depotfund; Peggau; Urnenfelderkultur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3E5TIVFV","bookSection","1984","Mandl, Franz","Die ur- und frühgeschichtlichen Funde am östlichen Dachsteinplateau unter Berücksichtigung der Funde unbestimmter Zeitstellungen","Mitteilungen der ANISA","","","","","","1984","2017-01-19 09:35:30","2017-01-19 09:35:30","","1-20","","","","","","Die ur- und frühgeschichtlichen Funde am östlichen Dachsteinplateau unter Berücksichtigung der Funde unbestimmter Zeitstellungen","","5","","","","Gröbming","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3EHGHV45","book","1959","Kasseroler, Alfons","Das Urnenfeld von Volders","","","","","","","1959","2017-01-19 09:35:29","2017-01-19 09:35:29","","","","","","","","Das Urnenfeld von Volders","Schlern-Schriften. Veröffentlichungen zur Landeskunde von Südtirol","204","","","Wagner","Innsbruck","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3EPQFIMX","journalArticle","1906","Szombathy, Josef","Bronzedepotfund von Herrnbaumgarten","Mitteilungen der dritten (Archiv-) Sektion der k. k. Zentral-Kommission zur Erforschung und Erhaltung der Kunst- und historischen Denkmale","","","","","","1906","2017-01-19 09:35:32","2017-01-19 09:35:32","","285-287","","","3/5","","","Bronzedepotfund von Herrnbaumgarten","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3EVCF8UK","journalArticle","1950","Pittioni, Richard","Zur zeitlichen Stellung der Kerbhölzer von der Kelchalpe bei Kitzbühel, Tirol","La nouvelle Clio","","","","","","1950","2017-01-19 09:35:31","2017-01-19 09:35:31","","385-387","","","7","","","Zur zeitlichen Stellung der Kerbhölzer von der Kelchalpe bei Kitzbühel, Tirol","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3FD7H68G","journalArticle","1984","Schauer, Peter","Überregionale Gemeinsamkeiten bei Waffengräbern der ausgehenden Bronzezeit und älteren Urnenfelderzeit des Voralpenraumes","Jahrbuch des Römisch-Germanischen Zentralmuseums","","","","","","1984","2017-01-19 09:35:31","2017-01-19 09:35:31","","209-235","","","31","","","Überregionale Gemeinsamkeiten bei Waffengräbern der ausgehenden Bronzezeit und älteren Urnenfelderzeit des Voralpenraumes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3FVVPWZE","journalArticle","1981","Kimmig, Wolfgang","Ein Grabfund der jüngeren Urnenfelderzeit von Singen","Fundberichte aus Baden-Württemberg","","","","","","1981","2017-01-19 09:35:29","2017-01-19 09:35:29","","93-119","","","6","","","Ein Grabfund der jüngeren Urnenfelderzeit von Singen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3GCHIX45","book","2009","","Kingdom of Salt. 7000 years of Hallstatt","","","","","","","2009","2017-01-19 09:35:29","2017-01-19 09:35:29","","","","","","","","Kingdom of Salt. 7000 years of Hallstatt","Veröffentlichungen der Prähistorischen Abteilung","3","","","Natural History Museum","Vienna","","","","","","","","","","","","","","Kern, Anton; Kowarik, Kerstin; Rausch, Andreas W.; Reschreiter, Hans","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3HP4W7A8","journalArticle","1937","Seewald, Otto","Der Bronzedepotfund von Staudach, O.-Ö","Mitteilungen der Anthropologischen Gesellschaft in Wien","","","","","","1937","2017-01-19 09:35:31","2017-01-19 09:35:31","","288-293","","","67","","","Der Bronzedepotfund von Staudach, O.-Ö","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3HTKZAAI","book","2013","","The Oxford Handbook of the European Bronze Age","","","","","","","2013","2017-01-19 09:35:29","2017-01-19 09:35:29","","","","","","","","The Oxford Handbook of the European Bronze Age","Oxford Handbooks in Archaeology","","","","Oxford University Press","Oxford","","","","","","","","","","","","","","Harding, Anthony; Fokkens, Harry","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3N67BWD6","journalArticle","2009","Sölder, Wolfgang","Die spätbronzezeitliche Nekropole in Vomp","Heimatblätter- Schwazer Kulturzeitschrift","","","","http://www.rabalderhaus-schwaz.at/index.php/heimatblaetter/send/4-heimatbltter-2006-2010/33-heimatblaetter-nr-67.html","","2009","2017-01-19 09:35:31","2017-01-19 09:35:31","","25-31","","","67","","","Die spätbronzezeitliche Nekropole in Vomp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3N6867ND","journalArticle","1997","Samonig, Bertram","Zur Wallanlage auf dem Fölker Laas-Riegel in Kärnten","Archaeologia Austriaca","","","","","","1997","2017-01-19 09:35:31","2017-01-19 09:35:31","","101-136","","","81","","","Zur Wallanlage auf dem Fölker Laas-Riegel in Kärnten","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3P3JH7U6","book","2010","Heeb, Bernhard S.","Feldkirch, Altenstadt-Grütze. Ein urnenfelderzeitlicher Brandopferplatz in Vorarlberg","","","","","","","2010","2017-01-19 09:35:29","2017-01-19 09:35:29","","","1-354","","","","","Feldkirch, Altenstadt-Grütze. Ein urnenfelderzeitlicher Brandopferplatz in Vorarlberg","Frankfurter archäologische Schriften","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3PN8I48R","book","2005","Tiefengraber, Georg","Untersuchungen zur Urnenfelder- und Hallstattzeit im Grazer Becken","","","","","","","2005","2017-01-19 09:35:32","2017-01-19 09:35:32","","","","","","","","Untersuchungen zur Urnenfelder- und Hallstattzeit im Grazer Becken","Universitätsforschungen zur prähistorischen Archäologie","124","","","Habelt","Bonn","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3S3WC6XK","journalArticle","1971","Eibner, Clemens","Die Henkelschüssel als Grabgefäß er ausgehenden Bronze- und frühen Eisenzeit","Archaeologia Austriaca","","","","","","1971","2017-01-19 09:35:28","2017-01-19 09:35:28","","124-137","","","50","","","Die Henkelschüssel als Grabgefäß er ausgehenden Bronze- und frühen Eisenzeit","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3SHC39VP","journalArticle","1994","Lochner, Michaela","Siedlungsgruben der älteren Urnenfelderzeit aus Oberbergern und Bronzefunde aus Unterbergern, Gem. Bergern im Dunkelsteinerwald, Niederösterreich","Archaeologia Austriaca","","","","","","1994","2017-01-19 09:35:30","2017-01-19 09:35:30","","69-98","","","78","","","Siedlungsgruben der älteren Urnenfelderzeit aus Oberbergern und Bronzefunde aus Unterbergern, Gem. Bergern im Dunkelsteinerwald, Niederösterreich","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3SKIR9HF","book","2011","Mödlinger, Marianne","Herstellung und Verwendung bronzezeitlicher Schwerter Mitteleuropas. Eine vertiefende Studie zur mittelbronze- und urnenfelderzeitlichen Bewaffnung und Sozialstruktur","","","","","C:\Katharina\Literature\Articles PDF\Mödlinger 2011 Schwerter.pdf","","2011","2017-01-19 09:35:32","2017-01-19 09:35:32","","","","","","","","Herstellung und Verwendung bronzezeitlicher Schwerter Mitteleuropas. Eine vertiefende Studie zur mittelbronze- und urnenfelderzeitlichen Bewaffnung und Sozialstruktur","Universitätsforschungen zur Prähistorischen Archäologie","","","","Rudolf Habelt","Bonn","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3UEAMSKS","journalArticle","2014","Hess, Marina Sarah","Archäologische Forschungen zur Kindheit am Beispiel der Späten Bronzezeit. Möglichkeiten der Forschung zum prähistorischen Kind mit besonderer Berücksichtigung des urnenfelderzeitlichen Friedhofs von Zuchering-Ost","Prähistorische Zeitschrift","","16130804","10.1515/pz-2014-0003","http://www.degruyter.com/view/j/prhz.2014.89.issue-1/pz-2014-0003/pz-2014-0003.xml","Außerhalb der archäologischen Forschung ist das Thema Kind schon seit längerem in den Mittelpunkt des Interesses gerückt, was in dem eigenen interdisziplinär ausgerichteten Forschungszweig Kindheitsforschung gipfelte. Innerhalb der Archäologie ist das Kind lange Zeit kaum behandelt worden mit dem Argument, das prähistorische Kind sei durch die vorhandenen Quellen nicht greifbar. In den letzten Jahren hat sich diese Sichtweise geändert und es wird versucht zu skizzieren, welches Potenzial das Thema für die Forschung bietet. Der Beitrag hat es sich zur Aufgabe gemacht, möglichst nah am fassbaren Quellenmaterial das Thema Kind zu vertiefen. Gerade weil für die Späte Bronzezeit kaum Aussagen zum Kind gemacht werden, bilden die urnenfelderzeitlichen Leichenbrände des Gräberfeldes von Zuchering-Ost (Stadt Ingolstadt), die im Rahmen einer Dissertation eingehend thematisiert wurden, den Ausgangspunkt. Auch andere Gräberfelder kommen zur Sprache. Zum Zwecke eines Abgleiches wird versucht, sich dem Kind der Urnenfelderzeit anhand von Siedlungsmaterial zu nähern. Ein Blick in die Hallstattzeit soll Kontinuität und Veränderung in der Behandlung von Kindern sichtbar machen.","2014","2017-01-19 09:35:29","2017-01-19 09:35:29","2014-12-18","133-156","","1","89","","prhz","Archäologische Forschungen zur Kindheit am Beispiel der Späten Bronzezeit. Möglichkeiten der Forschung zum prähistorischen Kind mit besonderer Berücksichtigung des urnenfelderzeitlichen Friedhofs von Zuchering-Ost","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3UVQUIX6","journalArticle","2014","Müller, S.; Preinfalk, Fritz; Preinfalk, Anna","KG Plaika, OG Bergland","Fundberichte aus Österreich","","","","","","2014","2017-01-19 09:35:30","2017-01-19 09:35:30","","233-235","","52","","","","KG Plaika, OG Bergland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3VRJWH95","journalArticle","1963","Eckstein, Michael","Flachgräber der frühen Urnenfelderzeit bei Bruck","Germania","","","","","","1963","2017-01-19 09:35:28","2017-01-19 09:35:28","","77-84","","","41","","","Flachgräber der frühen Urnenfelderzeit bei Bruck","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3XG3IDFH","journalArticle","1962","Berg, Friedrich","Die ur- und frühgeschichtliche Besiedlung des Waldviertels","Mitteilungen der Österreichischen Arbeitsgemeinschaft für Ur- und Frühgeschichte","","","","","","1962","2017-01-19 09:35:28","2017-01-19 09:35:28","","17-33","","1-2","13","","","Die ur- und frühgeschichtliche Besiedlung des Waldviertels","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3XJJNSEN","book","2008","Lindinger, Volker","Urnenfelderzeitliche Siedlungen in Wien. Untersuchungen zum Siedlungswesen der älteren Urnenfelderzeit in Ostösterreich","","","","","","","2008","2017-01-19 09:35:30","2017-01-19 09:35:30","","","","","","","","Urnenfelderzeitliche Siedlungen in Wien. Untersuchungen zum Siedlungswesen der älteren Urnenfelderzeit in Ostösterreich","","","","","VDM Verlag Dr. Müller","Saarbrücken","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
